OrderID,OrderDate,Region,City,Category,SubCategory,ProductName,CustomerName,Segment,Sales,Quantity,Discount,Profit
3955,29-12-2023,West,Mumbai,electronics,Mobile,iPhone,Rahul,Consumer,38935,3,0,9633.96
3956,17-03-2023,South,Patna,FURNITURE,Accessories,Table,Pooja,consumer,98511,1,0,-8155.16
3957,19-05-2023,North,Mumbai,FURNITURE,Shirt,Table,Arjun,Home Office,37979,4,,-3711.47
3958,7/12/2023,West,Kolkata,Clothing,Chair,Shirt,Rahul,Home Office,43094,1,,2445.9
3959,24-12-2023,North ,Delhi,Furniture,,Shirt,,Consumer,23390,5,0,4226.75
3960,23-04-2023,west,Chennai,Electronics,Mobile,Table,Karan,Corporate,73931,1,0.1,-8932.26
3961,16-09-2023, SOUTH,Delhi,Furniture,Mobile,Chair,,,79732,4,0.1,7903.04
3962,30-04-2023,,Bangalore,FURNITURE,Laptop,iPhone,Karan,Corporate,26855,1,0.15,2811.8
3963,21-02-2023,west,Mumbai,Clothing,Chair,Samsung,Neha,consumer,29665,3,0.15,6337.17
3964,8/7/2023, SOUTH,Patna,Electronics,,HP,Neha,,90302,5,,10925.6
3965,3/2/2023,West,Pune,Clothing,Chair,iPhone,Neha,Home Office,47106,5,0.15,6625.88
3966,8/8/2023,west,Delhi,Furniture,Shirt,Jeans,Amit,consumer,66939,1,0.05,13841.71
3967,6/4/2023,North ,Hyderabad,electronics,Accessories,iPhone,Amit,Home Office,82281,2,0.05,19635.35
3968,10/5/2023,South,Pune,electronics,Jeans,Table,Karan,consumer,86177,1,,15683.86
3969,29-06-2023,West,Bangalore,electronics,Chair,Table,Amit,Consumer,15858,3,0.05,3604.89
3970,12/7/2023,West,Kolkata,Clothing,Mobile,Table,,,30414,1,,-2616.69
3971,10/15/2023,North ,Mumbai,Electronics,Jeans,Shirt,Karan,,39639,5,0,9936.43
3972,21-10-2023,East,Patna,Furniture,Jeans,Chair,Priya,Home Office,,2,0.15,18169.98
3973,20-11-2023,East,,Furniture,Shirt,Shirt,,Consumer,67819,1,0.1,1815.88
3974,2/1/2023,North ,Chennai,Clothing,Mobile,Dell,Rahul,consumer,52969,4,,12732.2
3975,18-01-2023,West,Kolkata,Furniture,Accessories,HP,Sneha,Home Office,91457,4,0.15,-6317.83
3976,24-06-2023, SOUTH,Mumbai,electronics,Jeans,iPhone,,Home Office,62208,2,0.1,1892.88
3977,7/7/2023,North ,,,Chair,Chair,Karan,Home Office,33878,3,0.05,5294.97
3978,17-09-2023,North,,Electronics,Accessories,Chair,Priya,Consumer,40885,3,0.1,2202.83
3979,4/7/2023,North,Bangalore,electronics,Chair,Headphones,Karan,,34678,5,0.1,9039.48
3980,15-01-2023,,Kolkata,Furniture,Accessories,HP,Priya,,3877,1,0.1,-237.04
3981,8/2/2023,North,Patna,Clothing,Laptop,Samsung,Priya,Home Office,39707,4,0.15,1795.95
3982,26-07-2023,North ,Patna,Furniture,Mobile,Headphones,Neha,,73199,1,0.1,16088.03
3983,27-02-2023, SOUTH,Delhi,Clothing,Shirt,iPhone,Pooja,Home Office,79108,2,,-13230.42
3984,15-08-2023,East,Bangalore,,Table,Table,Arjun,consumer,28037,5,0.05,5828.68
3985,5/18/2023,,Kolkata,electronics,,Chair,Karan,Home Office,55875,5,,15932.13
3986,11/15/2023,,Kolkata,Electronics,Shirt,Dell,Arjun,consumer,20993,4,0,2272.43
3987,3/24/2023,,Chennai,electronics,Jeans,Jeans,Neha,Home Office,30414,5,0,8276.49
3988,16-07-2023,South,Delhi,Furniture,Accessories,Samsung,Neha,Home Office,96823,4,0.1,11195.52
3989,24-08-2023,North,Patna,Clothing,,iPhone,Karan,Home Office,52463,1,0.05,13836.31
3990,14-03-2023,South,Mumbai,electronics,Shirt,Jeans,Priya,Home Office,76166,4,0.1,12392.64
3991,24-01-2023,,,FURNITURE,Jeans,HP,Neha,Corporate,69459,3,,1576.43
3992,13-11-2023,South,,Furniture,Chair,Shirt,Arjun,Corporate,92226,5,0.1,-15207.29
3993,28-08-2023,South,Hyderabad,Clothing,Laptop,Chair,Amit,consumer,74897,3,0.05,7172.71
3994,15-04-2023,,Bangalore,FURNITURE,Jeans,Chair,Neha,Consumer,36604,1,0,-500.8
3995,28-02-2023,South,Delhi,Clothing,Accessories,Dell,Arjun,,45035,2,0,13013.03
3996,19-09-2023,South,Hyderabad,Electronics,Laptop,Samsung,Rahul,,2930,1,0,857.42
3997,28-03-2023,North ,Mumbai,Electronics,Chair,Headphones,Neha,consumer,84753,2,,-2915.75
3998,1/29/2023,west,Patna,electronics,Shirt,Jeans,Amit,Consumer,89466,3,0.1,26514.52
3999,14-07-2023,west,,Electronics,Shirt,Shirt,Sneha,Consumer,89660,4,0.05,2494.96
4000,9/11/2023,East,Kolkata,Clothing,Chair,Table,Priya,,18631,2,,-295.11
4001,22-12-2023,west,Mumbai,FURNITURE,Shirt,Jeans,Neha,consumer,56463,1,0.1,11189.43
4002,6/3/2023,South,Mumbai,,Laptop,HP,Pooja,Consumer,48526,3,0.15,12392.7
4003,29-10-2023,East,Chennai,electronics,Accessories,Table,Pooja,Consumer,71284,5,0,1125.74
4004,31-08-2023, SOUTH,Mumbai,Clothing,,Chair,Neha,,45838,4,0.1,-3789.16
4005,14-08-2023,West,Patna,FURNITURE,Shirt,Shirt,Rahul,,36475,5,,10911.42
4006,11/9/2023,West,Delhi,FURNITURE,Jeans,Table,Pooja,consumer,8286,5,,1926.07
4007,4/25/2023,South,Patna,Clothing,Shirt,Chair,Neha,Home Office,80398,1,,-12723.93
4008,20-03-2023,East,Kolkata,Furniture,Accessories,Jeans,Priya,Corporate,52498,4,0.05,10046.31
4009,17-01-2023,North ,Delhi,Electronics,,Chair,Neha,Corporate,5180,5,0.05,-988.39
4010,7/8/2023,,Mumbai,electronics,Accessories,Shirt,Amit,Home Office,43283,5,0.05,6334.02
4011,13-05-2023,west,Chennai,FURNITURE,Table,Headphones,Pooja,Corporate,97820,3,0.15,-10694.68
4012,17-06-2023,west,Delhi,electronics,Laptop,Dell,Sneha,consumer,3167,4,0.05,134.58
4013,11/5/2023,East,Pune,Electronics,Mobile,Chair,Priya,Corporate,50604,4,0.05,10585.83
4014,8/11/2023,North ,Mumbai,Furniture,Jeans,Jeans,Priya,consumer,72272,2,0.05,-13573.21
4015,1/5/2023,West,,electronics,Chair,iPhone,Priya,Consumer,,1,,-1973.15
4016,27-07-2023,North,Mumbai,electronics,Laptop,Headphones,Pooja,,74015,1,0,19640.69
4017,12/8/2023,South,Delhi,Electronics,,Samsung,Arjun,,1813,3,0,-167.35
4018,7/1/2023,west,Kolkata,electronics,Chair,Jeans,Rahul,Consumer,77815,2,0,-13787.84
4019,5/9/2023,North,Chennai,electronics,Jeans,Jeans,Priya,consumer,7325,4,0.1,-1003.18
4020,3/10/2023,East,Chennai,Furniture,,Table,Rahul,Home Office,5925,4,0,-300.5
4021,7/10/2023,West,Kolkata,FURNITURE,Laptop,Dell,Priya,consumer,97424,5,0,-7869.76
4022,19-05-2023,,Bangalore,FURNITURE,Accessories,iPhone,Neha,Consumer,54905,4,,4302.04
4023,3/6/2023,North,Patna,Clothing,Mobile,Samsung,Karan,Consumer,91874,5,0,16090.03
4024,6/2/2023,west,Patna,Electronics,Jeans,Dell,Priya,Consumer,50806,3,,-8215.6
4025,23-06-2023, SOUTH,Patna,Clothing,,iPhone,Arjun,,10186,4,,2958.91
4026,26-11-2023,North,Patna,,,Jeans,Neha,,15956,2,0.05,-3025.57
4027,15-09-2023,North,Bangalore,,Chair,HP,Pooja,Home Office,34064,5,0.05,-55.1
4028,21-11-2023,west,,FURNITURE,Jeans,Jeans,Pooja,Corporate,89575,3,0.15,21775.61
4029,5/11/2023,South,Patna,Electronics,Mobile,Table,Pooja,consumer,52300,1,0.15,-245.19
4030,16-02-2023,South,Mumbai,Furniture,Table,Headphones,Rahul,Corporate,77662,3,0.1,12984.02
4031,3/18/2023,North,Chennai,Clothing,Chair,Table,Pooja,Corporate,76719,1,0.1,-11871.16
4032,20-12-2023,,Pune,Clothing,Chair,iPhone,Sneha,consumer,3009,3,0,-145.83
4033,2/4/2023,west,Patna,Furniture,Mobile,HP,Karan,,55435,2,0.15,-6129.85
4034,8/9/2023,,Hyderabad,FURNITURE,Mobile,Samsung,Priya,Corporate,18799,4,,-3042.08
4035,26-02-2023,North,Mumbai,Electronics,,Shirt,Amit,consumer,18501,3,0.05,2945.88
4036,4/10/2023,,Delhi,,Chair,Shirt,,Corporate,23953,4,,-1143.22
4037,29-09-2023,East,Chennai,electronics,,Headphones,Pooja,consumer,18852,1,0.05,2944.6
4038,12/8/2023, SOUTH,Pune,electronics,Accessories,Dell,Karan,Consumer,3028,2,0,777.44
4039,5/6/2023, SOUTH,Delhi,Electronics,Shirt,Headphones,Amit,consumer,67238,4,0.15,-9214.17
4040,2/4/2023,,Kolkata,Electronics,Jeans,Headphones,Pooja,consumer,86441,5,0.05,-6977.63
4041,26-08-2023,West,,Electronics,Mobile,Headphones,Priya,,7942,1,0.1,-1364.4
4042,1/7/2023,West,Delhi,Electronics,Laptop,HP,Arjun,Consumer,51491,1,0.05,7061.61
4043,6/10/2023,North,Kolkata,Furniture,Table,Chair,Priya,,22332,5,0.15,2626.4
4044,3/7/2023,West,,Electronics,Jeans,iPhone,Amit,consumer,8403,2,0.15,-955.92
4045,10/28/2023,west,Kolkata,electronics,Shirt,Headphones,Pooja,Home Office,95275,5,0.05,58.27
4046,20-09-2023,North,Hyderabad,electronics,Shirt,Table,Karan,Consumer,91581,4,,7241.81
4047,14-09-2023,North,Patna,Furniture,,Headphones,Rahul,Consumer,14602,5,0.15,-25.49
4048,7/5/2023,west,Pune,Electronics,Jeans,Jeans,Pooja,,99840,4,0.05,-17810.29
4049,7/1/2023,,,electronics,Jeans,HP,,Consumer,3303,4,0,571.08
4050,22-03-2023,East,Mumbai,Furniture,Chair,Table,,Home Office,34435,4,0.15,3509.09
4051,7/2/2023,,Mumbai,electronics,Table,HP,Karan,Corporate,66031,5,0.05,4322.91
4052,21-10-2023,,Chennai,Electronics,Shirt,Headphones,Arjun,consumer,89799,5,0.15,-14568.03
4053,24-02-2023,East,Bangalore,Furniture,Jeans,Dell,Arjun,Consumer,37447,5,0.15,-7122.16
4054,26-03-2023,west,Bangalore,Clothing,Jeans,HP,Arjun,,65590,3,0,5610.35
4055,4/11/2023,North,Mumbai,electronics,,Samsung,Sneha,Consumer,86722,1,0,-15752.14
4056,19-09-2023,West,Bangalore,Clothing,Chair,HP,Rahul,Consumer,94805,4,,23654
4057,21-09-2023, SOUTH,Patna,,Jeans,Samsung,,Consumer,28619,2,0.1,-1054.42
4058,9/19/2023,North,Bangalore,electronics,,Samsung,Arjun,consumer,43926,2,0.1,-6947.7
4059,27-06-2023,west,Chennai,Clothing,Jeans,Headphones,Priya,,75834,5,0.1,6491.41
4060,13-01-2023,west,Bangalore,Electronics,Mobile,HP,,,45252,4,0.1,6148.47
4061,20-06-2023,West,,Furniture,Shirt,Chair,Rahul,Corporate,21179,1,0,-3854.32
4062,12/8/2023,West,Mumbai,Furniture,Chair,Samsung,Sneha,Consumer,93646,2,0.1,6620.65
4063,9/1/2023,South,,Furniture,Chair,HP,Priya,,77530,4,,16518.64
4064,2/23/2023,South,Hyderabad,Clothing,Mobile,Table,Pooja,Consumer,95225,3,0.1,-8090.62
4065,17-10-2023,West,Delhi,,Accessories,HP,Arjun,Consumer,43055,5,0,-3817.07
4066,30-12-2023, SOUTH,Hyderabad,Furniture,Laptop,Table,,Home Office,80004,1,0.05,20093.96
4067,1/3/2023,North,Mumbai,FURNITURE,Shirt,Shirt,Rahul,consumer,95425,5,0.15,27128.58
4068,13-04-2023,South,Delhi,Clothing,Mobile,Dell,Sneha,Consumer,67126,4,0.05,19798.4
4069,25-03-2023,,Chennai,FURNITURE,,Dell,Priya,Corporate,42397,3,0.1,-7152.07
4070,14-08-2023,,Delhi,Clothing,Accessories,Samsung,Karan,consumer,65858,5,,5811.96
4071,16-01-2023,North ,Mumbai,Clothing,Table,Samsung,Rahul,,68265,5,0,15521.79
4072,14-06-2023,East,,,Jeans,iPhone,Karan,Home Office,74187,3,0.15,-8244.01
4073,16-03-2023,South,Patna,FURNITURE,Laptop,Jeans,Amit,Corporate,61232,2,0.15,13016.25
4074,7/3/2023,South,,electronics,Chair,Table,Rahul,Home Office,49426,2,,-2665.22
4075,25-09-2023,,Hyderabad,Furniture,Jeans,Jeans,Neha,Consumer,,2,,11051.5
4076,17-08-2023,South,Hyderabad,Clothing,Mobile,Jeans,Rahul,Home Office,40633,4,0.15,6763.43
4077,25-07-2023,North ,Kolkata,,Chair,Samsung,Karan,Home Office,23419,2,,6069.01
4078,29-10-2023,west,,Furniture,,Samsung,Karan,Corporate,32552,5,0.05,8502.73
4079,6/3/2023,west,Patna,FURNITURE,Jeans,HP,Amit,consumer,66458,5,0.05,2459.7
4080,23-05-2023,,Bangalore,,Mobile,iPhone,Karan,Home Office,63712,4,0.15,9534.58
4081,20-11-2023,North,Delhi,Clothing,,Jeans,Karan,,69312,3,0.05,10681.56
4082,30-09-2023,South,Kolkata,FURNITURE,Shirt,Headphones,Neha,Consumer,23562,1,0.1,3176.48
4083,5/2/2023, SOUTH,Patna,Electronics,Accessories,HP,Karan,,44493,1,,10864.34
4084,12/12/2023,East,Delhi,FURNITURE,Table,Chair,Arjun,consumer,53521,1,0.05,-5264.79
4085,12/5/2023, SOUTH,Bangalore,FURNITURE,Accessories,Dell,,consumer,50501,1,0.15,-7946.33
4086,12/3/2023,,Pune,electronics,Mobile,Headphones,Rahul,Corporate,11111,2,0.05,3266.1
4087,16-04-2023,East,Delhi,Clothing,Shirt,iPhone,Sneha,Corporate,73234,1,,-170.03
4088,12/6/2023,west,Bangalore,Furniture,Laptop,Table,Priya,consumer,77685,1,,-11874.24
4089,1/6/2023,East,Delhi,Furniture,Chair,Dell,Priya,consumer,12647,5,0.05,3450.18
4090,27-12-2023,North,Delhi,FURNITURE,Mobile,Jeans,Amit,consumer,,2,,-401.34
4091,30-12-2023,west,Pune,Furniture,Jeans,Headphones,Arjun,,29812,5,0,1960.14
4092,15-01-2023,,Delhi,electronics,Mobile,HP,Karan,,37678,2,0,10013.51
4093,26-12-2023,North ,Chennai,Electronics,Shirt,Shirt,Arjun,Home Office,68904,2,0.05,972.62
4094,28-05-2023,West,Mumbai,Electronics,Jeans,Table,Priya,consumer,68525,3,,-1868.19
4095,27-10-2023,East,Pune,electronics,Mobile,Shirt,Rahul,Home Office,36298,3,0,4595.79
4096,24-02-2023,North ,Pune,Clothing,Chair,Chair,Karan,Consumer,10036,5,0.05,-163.88
4097,25-03-2023,West,Hyderabad,FURNITURE,Shirt,Table,Karan,,57248,4,0.15,9332.44
4098,15-09-2023,,Hyderabad,Clothing,,Chair,Karan,Corporate,97366,2,0.15,22000.05
4099,1/10/2023,,Chennai,Furniture,Table,Table,Neha,Consumer,92630,2,0.1,12986.63
4100,25-05-2023,North,Hyderabad,Electronics,Mobile,Samsung,Amit,consumer,35614,5,0.1,1843.79
4101,14-05-2023,North,Bangalore,FURNITURE,Laptop,Jeans,Sneha,Home Office,97961,1,,14789.28
4102,30-06-2023, SOUTH,Delhi,electronics,Mobile,Dell,Sneha,Consumer,93580,3,0.1,16493.54
4103,20-03-2023,North,Chennai,Electronics,Shirt,Table,Pooja,Home Office,81305,3,0,5237.11
4104,6/11/2023, SOUTH,Bangalore,FURNITURE,,HP,Neha,Home Office,81650,2,0,21225.45
4105,23-07-2023,North,Mumbai,Clothing,Jeans,Jeans,Neha,Consumer,69710,2,0.15,-5029.29
4106,31-07-2023, SOUTH,Chennai,Electronics,,Table,Karan,Corporate,7455,4,0.15,596.67
4107,5/3/2023, SOUTH,,Clothing,Shirt,Jeans,Karan,Consumer,38017,3,0,-472.18
4108,29-09-2023, SOUTH,Hyderabad,,Chair,Chair,Sneha,Consumer,28287,2,,7812.58
4109,20-07-2023,West,Mumbai,FURNITURE,Shirt,Samsung,Amit,Consumer,10674,2,0.15,2651.4
4110,12/1/2023,South,Delhi,FURNITURE,Jeans,Shirt,Rahul,,92857,1,0.15,16575.31
4111,4/4/2023,East,Hyderabad,FURNITURE,Mobile,Samsung,Rahul,consumer,94419,4,0,-273.38
4112,19-06-2023,East,Pune,FURNITURE,Accessories,Samsung,Sneha,Consumer,68998,3,0.1,9896.68
4113,7/8/2023,North,Mumbai,FURNITURE,Accessories,Table,Pooja,,88957,3,0,-1802.66
4114,9/9/2023,North ,Kolkata,electronics,Table,Headphones,Amit,,97563,3,0,22699.28
4115,3/3/2023,west,Patna,Electronics,Accessories,Table,Priya,Home Office,38281,3,,4125.28
4116,7/7/2023,East,Chennai,Clothing,Jeans,Jeans,Karan,Home Office,79888,2,0.15,13319.59
4117,1/3/2023,,Delhi,electronics,Accessories,Chair,Rahul,Consumer,59166,4,0.05,-4366.63
4118,24-12-2023,West,Mumbai,Electronics,Chair,Chair,Pooja,,35954,2,0.15,-2279.92
4119,3/28/2023, SOUTH,Hyderabad,Clothing,Jeans,iPhone,Priya,Consumer,37306,4,,2919.31
4120,9/10/2023,,,,Chair,Dell,Sneha,Corporate,57820,1,0.05,-9151.18
4121,22-03-2023,South,Bangalore,FURNITURE,Table,HP,Pooja,consumer,32874,1,0.05,5199.51
4122,5/5/2023,West,Mumbai,electronics,Table,Dell,Pooja,,92822,1,0.05,-6530.28
4123,31-08-2023,,,Clothing,Laptop,Jeans,Pooja,consumer,58934,5,0,-1093.73
4124,18-04-2023,,Patna,Electronics,Mobile,Shirt,Rahul,Corporate,,1,0,14978.69
4125,23-11-2023, SOUTH,Pune,Clothing,Table,Headphones,Sneha,Home Office,26678,5,0,3792.21
4126,28-05-2023,,Hyderabad,FURNITURE,Shirt,Jeans,,consumer,89223,1,0.05,5881.66
4127,5/8/2023,west,Mumbai,electronics,Mobile,Chair,Arjun,Corporate,66843,1,0,7507.29
4128,17-12-2023,South,Patna,Furniture,Chair,HP,Karan,Corporate,45500,5,0.1,-1337.8
4129,4/1/2023,South,Mumbai,Electronics,Mobile,Headphones,Rahul,Home Office,80859,1,0.05,-5520.46
4130,2/1/2023,North,Delhi,Furniture,Mobile,Samsung,Arjun,consumer,27034,4,0.05,-1134.1
4131,4/7/2023, SOUTH,Hyderabad,Clothing,Chair,Dell,,Home Office,78583,5,0.15,-2060.53
4132,5/10/2023,North,Mumbai,Furniture,Table,Samsung,Amit,,32522,3,0.05,8051.72
4133,7/7/2023,west,Kolkata,electronics,,Samsung,,consumer,49702,4,0.15,7196.62
4134,19-01-2023,West,Hyderabad,Electronics,Table,Samsung,Arjun,Consumer,87119,1,0.1,2105.23
4135,10/22/2023,East,Pune,Clothing,Jeans,Shirt,Arjun,,20682,5,,5606.44
4136,2/1/2023,west,Hyderabad,Clothing,Chair,Dell,,Corporate,,3,,24498.65
4137,30-06-2023,west,Chennai,Furniture,Table,Samsung,Sneha,consumer,60943,3,0,5681.74
4138,11/3/2023,,Chennai,,Shirt,Dell,Arjun,Corporate,96855,1,0.05,5393.45
4139,11/6/2023,South,Bangalore,Electronics,Chair,Dell,Pooja,consumer,68660,1,0,-737.24
4140,30-01-2023,East,,Clothing,Shirt,Samsung,Priya,,22794,3,0.1,5616.31
4141,15-07-2023,South,Chennai,electronics,Mobile,iPhone,Pooja,Corporate,82635,5,,23211.09
4142,29-10-2023,East,Patna,,Laptop,HP,Sneha,Home Office,88092,4,0.15,512.25
4143,15-01-2023,North ,Hyderabad,Clothing,Chair,Table,Amit,Corporate,97646,5,0,8596.1
4144,3/11/2023,East,Patna,Electronics,Shirt,Shirt,Neha,Consumer,90660,3,0.05,19588.17
4145,27-12-2023,South,Patna,Clothing,Jeans,Dell,Karan,,65277,4,0.1,2831.51
4146,16-11-2023,North,Bangalore,Clothing,Shirt,Jeans,,consumer,59352,2,0,-6136.46
4147,30-11-2023,East,Delhi,electronics,Chair,HP,Arjun,,75465,1,0.1,11266.31
4148,18-03-2023,,Bangalore,FURNITURE,Mobile,Headphones,,Home Office,23120,4,0.15,4448.71
4149,28-06-2023, SOUTH,Chennai,Furniture,Jeans,Dell,Priya,,37909,3,0.15,-3378.07
4150,3/29/2023,South,Chennai,,,iPhone,Neha,Consumer,,4,0.1,-2882.05
4151,10/5/2023,North ,Hyderabad,Clothing,,Table,Pooja,Home Office,59936,1,0.15,-5444.14
4152,18-08-2023,West,Patna,Clothing,Laptop,Shirt,Amit,Corporate,4412,2,0.05,-18.64
4153,21-04-2023,North,Hyderabad,FURNITURE,Table,iPhone,Karan,Corporate,94218,2,0.1,4731.65
4154,7/11/2023,North,Mumbai,,,Headphones,,consumer,51931,3,0,-6175.7
4155,22-07-2023,west,,,Table,iPhone,Neha,Corporate,81956,1,0.05,12062.8
4156,2/8/2023,South,Hyderabad,FURNITURE,Table,HP,Karan,,56324,5,0.15,4279.72
4157,9/11/2023,North,,Clothing,Chair,iPhone,,Corporate,2010,2,0.15,-169.4
4158,15-07-2023,East,Chennai,Furniture,,HP,Rahul,,22723,1,0.1,-428.62
4159,18-10-2023,North,Mumbai,electronics,Shirt,Chair,,Home Office,37811,1,0.1,7102.39
4160,1/1/2024,west,Pune,Clothing,Accessories,Dell,Amit,,,2,0,1037.24
4161,21-06-2023, SOUTH,Bangalore,,Accessories,Shirt,Arjun,Consumer,45733,2,,4477.51
4162,23-07-2023,West,Kolkata,Furniture,Laptop,Samsung,,Home Office,3013,3,0.05,130.56
4163,26-04-2023,West,Chennai,electronics,,HP,Karan,consumer,56503,4,0.05,-858.73
4164,3/4/2023,East,Hyderabad,,Jeans,Table,Neha,consumer,34449,2,0.15,6018.33
4165,17-06-2023,west,Bangalore,Furniture,Chair,Jeans,Rahul,Corporate,60379,1,0.1,-7783.49
4166,23-06-2023,,Pune,FURNITURE,Jeans,HP,Karan,consumer,34199,1,0.05,2947.53
4167,13-11-2023, SOUTH,Chennai,electronics,Jeans,Dell,Sneha,Consumer,71604,3,0.05,-5915.33
4168,7/11/2023,North ,Bangalore,Furniture,,Chair,Neha,Consumer,,2,0.15,-188.5
4169,19-01-2023,west,Kolkata,Electronics,Laptop,Table,Neha,Corporate,18420,3,0.15,-3673.65
4170,17-02-2023,West,Patna,FURNITURE,Accessories,Samsung,Neha,consumer,58033,5,0.15,-2311.24
4171,1/21/2023,,,Furniture,Chair,Headphones,Amit,Corporate,14664,4,0.15,4083.86
4172,4/11/2023,South,Patna,FURNITURE,Jeans,Chair,Sneha,Consumer,41072,2,0.15,-2193.75
4173,11/11/2023, SOUTH,Patna,,Mobile,Dell,Sneha,consumer,30658,3,,-4744.51
4174,30-05-2023,,Hyderabad,FURNITURE,Chair,HP,Amit,Home Office,6697,4,0,1632.67
4175,6/8/2023,,Kolkata,electronics,Shirt,Samsung,Karan,,12367,5,,1823.9
4176,21-10-2023,North,Delhi,electronics,Shirt,Shirt,Arjun,Consumer,39876,2,0.15,-38.04
4177,13-06-2023,North,Patna,,Laptop,Jeans,Neha,Consumer,39914,3,0,1378.47
4178,11/8/2023, SOUTH,Kolkata,electronics,,Shirt,,consumer,20177,5,,2083.73
4179,16-09-2023,,Bangalore,electronics,Mobile,Headphones,Karan,Home Office,92927,2,0,27778.96
4180,19-05-2023,North ,Delhi,Electronics,Accessories,iPhone,,Corporate,70870,1,0.05,-4081.22
4181,8/6/2023,North,Hyderabad,FURNITURE,Shirt,Shirt,Neha,Consumer,79964,2,0.1,-7393.35
4182,27-02-2023,west,Mumbai,Clothing,Mobile,Jeans,Neha,consumer,77017,3,0,17305.67
4183,8/18/2023,west,Delhi,Furniture,Chair,iPhone,Neha,consumer,15153,3,,2585.39
4184,5/1/2023, SOUTH,Kolkata,Clothing,Mobile,Headphones,Karan,Corporate,55503,4,0.05,1161.22
4185,29-07-2023, SOUTH,Hyderabad,electronics,Laptop,Shirt,Rahul,Corporate,65547,3,,17272.45
4186,11/6/2023,West,Pune,Furniture,Shirt,iPhone,Amit,,12774,1,,1590.64
4187,7/5/2023,North,Pune,,Table,Jeans,Amit,Consumer,,1,0.15,16697.19
4188,8/2/2023,,Delhi,Furniture,,Table,Neha,Home Office,79651,2,0,-9590.99
4189,25-04-2023,North ,Patna,Furniture,Table,HP,Sneha,Home Office,60408,3,,9735.14
4190,5/6/2023,South,Patna,Electronics,Chair,Dell,Sneha,Home Office,61796,5,0.1,-4285.15
4191,6/7/2023, SOUTH,Hyderabad,,Laptop,Table,Rahul,Corporate,80085,5,0.15,12809.88
4192,23-05-2023,west,,FURNITURE,Shirt,Shirt,Neha,Consumer,24706,5,0.05,5151.1
4193,3/2/2023,west,Kolkata,Furniture,Shirt,Table,,Consumer,97391,5,0.05,4976.82
4194,5/14/2023,west,,Clothing,Mobile,Samsung,Rahul,,56053,2,0.15,-10704.64
4195,10/31/2023,West,Chennai,Clothing,Jeans,iPhone,Priya,Home Office,44076,1,0.15,-4144.31
4196,6/6/2023,East,Hyderabad,,Chair,HP,Karan,Consumer,82556,5,0.05,3137.98
4197,1/12/2023,west,Pune,,Laptop,HP,Neha,consumer,81287,2,0.05,-7964.41
4198,11/6/2023,west,Patna,Clothing,Jeans,HP,Sneha,Corporate,58132,4,,2829.71
4199,18-12-2023,East,Bangalore,,Mobile,Dell,Karan,,61555,2,0.15,3650.8
4200,5/30/2023,North,Chennai,Clothing,Laptop,Table,Rahul,Consumer,18059,1,0.15,-926.42
4201,3/4/2023,,Pune,Furniture,Table,Chair,Arjun,consumer,84085,4,0,-15729.75
4202,1/1/2023,west,,Furniture,,Dell,,Consumer,99843,3,,18630.26
4203,25-12-2023,South,Bangalore,Electronics,Shirt,Dell,Rahul,Corporate,1522,4,0,438.82
4204,29-11-2023,west,Pune,FURNITURE,Accessories,Headphones,Sneha,Consumer,61063,2,0.1,-7992.77
4205,30-09-2023,East,Patna,,Shirt,Jeans,Pooja,Corporate,74168,3,0.05,1239.91
4206,13-11-2023,South,,Furniture,Shirt,iPhone,Sneha,consumer,27758,1,,3594.26
4207,30-01-2023,East,Hyderabad,electronics,Mobile,Headphones,Neha,Consumer,93298,2,0.05,11392.82
4208,10/9/2023,North ,Delhi,Furniture,,iPhone,Sneha,,52430,4,0.1,6900.42
4209,8/12/2023,North ,Mumbai,FURNITURE,Table,Shirt,,Home Office,20181,3,0,-1532.28
4210,7/1/2023,North,Mumbai,,,iPhone,Amit,Consumer,11211,3,0.1,-1220.27
4211,26-02-2023,East,Patna,Clothing,,HP,Priya,Consumer,85554,5,0.15,-8468.26
4212,14-10-2023,East,Kolkata,Furniture,Jeans,HP,Arjun,Consumer,52351,2,0.05,-10066.9
4213,14-06-2023,North,Bangalore,electronics,Accessories,Chair,Sneha,,42444,5,0.1,8191.47
4214,31-05-2023,,Mumbai,Electronics,Chair,Samsung,Karan,Home Office,81563,5,0.05,-10250.81
4215,5/2/2023,North ,,Clothing,Table,Samsung,Neha,Corporate,37063,5,0,-3003.25
4216,20-02-2023,,,,Shirt,iPhone,Pooja,Corporate,86648,1,,6368.95
4217,16-05-2023,west,Pune,,Accessories,HP,Karan,Consumer,88267,1,0.1,171.38
4218,4/3/2023,East,Bangalore,,,Samsung,Arjun,Home Office,27140,2,0.05,3885.9
4219,4/6/2023, SOUTH,Pune,Clothing,Chair,Jeans,Priya,Corporate,5560,3,0.15,640.62
4220,18-11-2023,,Chennai,,Jeans,Headphones,Arjun,consumer,45617,4,0,-9076.38
4221,14-10-2023,West,Delhi,Furniture,Table,Shirt,Amit,,76624,3,0.05,10572.57
4222,25-05-2023,South,Bangalore,electronics,Jeans,Table,Priya,Corporate,56763,2,,13119.87
4223,4/14/2023,South,Mumbai,Electronics,Accessories,iPhone,Pooja,Home Office,28865,4,0,50.08
4224,29-04-2023,North,Bangalore,,Jeans,Shirt,,,37578,1,,6972.67
